ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
12676	cosine	24.0	22.0	8.0	128.8550149881568	17.131501548158962	94.0	58.0	181.411269454	96.4885805327	84.9226889209	1.88013201616	1.14738962339	0.3077108875847008	0.01757642110804049	1.1600437931306724
12677	cosine	24.0	16.0	6.0	528.582481058919	76.47248181941085	90.0	54.0	711.236510233	341.971337306	369.265172927	2.07981322598	1.18353944641	0.4073730529465734	0.002644516177854241	0.1745380677383799
12679	cosine	24.0	20.0	16.0	6262.214358789502	468.1127550509288	92.0	86.0	7328.52848606	5441.42945033	1887.09903572	1.34680207709	1.12187216102	0.4383421338668357	0.0013459286953868396	0.08883129389553142
12680	cosine	24.0	18.0	8.0	155.4129269966293	31.166627812798378	90.0	84.0	235.557103814	99.5222568268	136.034846988	2.36687863926	1.27478967097	0.5809176877311373	3.489930271263022e-05	0.002303353979033595
12681	cosine	24.0	16.0	18.0	7.484446346073504	2.7232390628860403	88.0	94.0	18.6977871294	5.60623337045	13.0915537589	3.33517816577	1.189744523	0.21815970297510862	0.06764995867882109	4.464897272802192
12683	cosine	24.0	8.0	12.0	219.6895684659406	29.70420330571724	56.0	84.0	265.103107164	161.116208872	103.986898292	1.64541549867	1.22993682559	0.4835456804902441	0.0004658785759889497	0.030747986015270682
12684	cosine	24.0	22.0	20.0	33.809646097579105	3.3513010691478544	62.0	68.0	42.2297568015	28.2151266433	14.0146301582	1.49670626453	1.1512885174	0.32785350799604684	0.012400444227444124	0.8184293190113122
12685	cosine	24.0	0.0	22.0	4.888696473049108	0.040810566612450624	78.0	92.0	4.95281557133	4.79034475555	0.162470815784	1.03391630959	1.00821457863	0.3057510243109201	0.018166718113862217	1.1990033955149062
12686	cosine	24.0	22.0	6.0	8.538746699380965	0.6707491075877574	70.0	66.0	10.1387630453	6.44219778386	3.69656526148	1.57380499412	1.05106489266	0.2564257396539173	0.03958738267049287	2.6127672562525293
12687	cosine	24.0	8.0	6.0	5.390222234231618	0.4175855619417014	64.0	48.0	6.96478495879	4.85413028429	2.11065467449	1.43481623914	1.02152169393	0.2689135515023755	0.032811789040382046	2.165578076665215
12688	cosine	24.0	10.0	8.0	37.3590322325777	8.65293392587591	68.0	80.0	58.0456784896	22.8015981904	35.2440802992	2.54568464916	1.3562550294	0.3057510243109201	0.018166718113862217	1.1990033955149062
12689	cosine	24.0	16.0	22.0	549.281905890211	93.75409404593611	64.0	72.0	746.710556961	400.520233344	346.190323616	1.86435164767	1.31017433431	0.6471288023133214	4.706118579279067e-06	0.00031060382623241843
12690	cosine	24.0	20.0	6.0	33.68273542325407	6.303007054909061	60.0	54.0	48.794189047	24.4990951546	24.2950938923	1.99167311033	1.244566719	0.2857315384715079	0.025225367793130095	1.6648742743465863
12691	cosine	24.0	8.0	10.0	17.57427122812028	4.493823825692813	54.0	86.0	35.0650311207	11.1983993023	23.8666318183	3.13125386709	1.18883982657	0.41626344273655386	0.002187709194618986	0.14438880684485308
12692	cosine	24.0	22.0	0.0	4.756474974636306	0.050174494535733624	94.0	48.0	4.95023741356	4.74157110792	0.208666305644	1.04400784063	1.0	0.21895222060158923	0.06694327631757437	4.418256236959908
12693	cosine	24.0	14.0	0.0	100.17762193903918	15.329829701766318	90.0	92.0	133.359888603	72.1560491714	61.2038394314	1.84821494711	1.27512952784	0.3948769650167648	0.003432390049863652	0.22653774329100101
12694	cosine	24.0	6.0	4.0	4.9017872527578215	0.24632662440969752	62.0	92.0	5.79684210264	4.75472293398	1.04211916866	1.2191755825	1.00528967247	0.16576862763845066	0.12821813932553655	8.462397195485412
12695	cosine	24.0	20.0	2.0	69.3473096960746	23.80205669023675	92.0	50.0	131.692831799	42.6052057339	89.0876260653	3.09100330654	1.70613422939	0.25738077364734374	0.03903189065418176	2.576104783175996
12696	cosine	24.0	2.0	20.0	19.612329629199344	6.722959751076444	50.0	68.0	34.5010897874	7.21580318823	27.2852865991	4.78132355988	1.63937724272	0.5221152836846116	0.00017550987370134027	0.011583651664288458
12697	cosine	24.0	16.0	20.0	5.285593030758897	0.596884372885913	62.0	92.0	8.12177373624	4.94567790448	3.17609583175	1.64219625562	1.01259960302	0.23943057732222117	0.05059149764607153	3.339038844640721
12698	cosine	24.0	18.0	16.0	4.838287033485649	0.343922461148065	66.0	48.0	6.33189217333	4.74157110792	1.59032106541	1.33539960262	1.0	0.19230478952816468	0.09399953638890646	6.203969401667826
12699	cosine	24.0	14.0	16.0	4.757634943756152	0.07703945028397442	62.0	48.0	5.12710316797	4.74157110792	0.385532060046	1.0813089272	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300165
12700	cosine	24.0	18.0	20.0	185.12898394691038	58.496108368309336	90.0	76.0	298.746488718	110.471325876	188.275162842	2.7042898811	1.49588150501	0.45764247515492457	0.0008650668306068227	0.057094410820050304
12701	cosine	24.0	22.0	8.0	295.4026692342058	48.497719003740585	92.0	56.0	464.413137247	240.672963736	223.740173512	1.92964398676	1.11203557773	0.46156633137705116	0.0007891434326405708	0.052083466554277674
12702	cosine	24.0	22.0	20.0	56.39801283517247	8.18887959816152	66.0	92.0	73.0860520818	39.5236338789	33.562418203	1.84917339094	1.22036389184	0.21404545767263883	0.07141157716077448	4.713164092611116
12703	cosine	24.0	0.0	14.0	2817.3044478606257	251.07010282805155	52.0	90.0	3291.53350529	2289.83295442	1001.70055087	1.43745573184	1.09416823717	0.3941609590514271	0.003483349956988493	0.22990109716124055
12704	cosine	24.0	4.0	2.0	94.31413210654075	14.78474832396814	78.0	90.0	122.080354324	65.3259381542	56.7544161697	1.86878838289	1.31751654029	0.3425884971194647	0.009504204798824281	0.6272775167224026
12705	cosine	24.0	4.0	6.0	15.814585527330076	4.096455282860379	92.0	74.0	29.8017198927	9.01448425019	20.7872356425	3.30598169186	1.30058571585	0.273092480478884	0.030770024034279506	2.0308215862624475
12706	cosine	24.0	8.0	14.0	66.3261476216337	19.701734663895653	80.0	86.0	123.355906085	42.0131353672	81.3427707177	2.9361271185	1.37271967785	0.6080953254650039	1.570262163376962e-05	0.001036373027828795
12707	cosine	24.0	2.0	22.0	4.746677569879747	0.02281965316489678	74.0	48.0	4.8558280149	4.74157110792	0.114256906974	1.02409684562	1.0	0.3004971005894841	0.019833126920875188	1.3089863767777623
12708	cosine	24.0	14.0	22.0	5.2721517268248	0.1753636232052262	62.0	48.0	5.93522977123	4.94964550485	0.985584266379	1.19912219277	1.01872494567	0.45593165617529463	0.0009002267306869742	0.059414964225340296
12709	cosine	24.0	18.0	16.0	21.097089757245975	7.2027542473644575	90.0	64.0	43.8168542574	11.3352758968	32.4815783606	3.86553046052	1.42800981249	0.474155383409047	0.0005850402739896392	0.03861265808331619
12710	cosine	24.0	2.0	14.0	4.743634504507212	0.00989570239368131	50.0	48.0	4.79109262599	4.74157110792	0.0495215180712	1.01044411587	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173
12711	cosine	24.0	14.0	12.0	713.8693100874801	83.47393360665716	90.0	94.0	958.098247505	552.732831838	405.365415667	1.73338400094	1.12432419459	0.3720584753663004	0.005430836150817805	0.3584351859539751
12712	cosine	24.0	12.0	10.0	7.2597411089510215	2.0309162147132005	86.0	80.0	15.692672577	5.94393587879	9.74873669817	2.64011471472	1.20260591745	0.48257089379193413	0.00047711050412939485	0.03148929327254006
12713	cosine	24.0	16.0	8.0	156.32652339013367	38.777355431065715	90.0	82.0	257.657850224	94.9231500827	162.734700141	2.71438368827	1.33090135029	0.5908744281477326	2.6146465280359888e-05	0.0017256667085037527
12714	cosine	24.0	0.0	14.0	20.28710750777167	4.592109937398986	56.0	84.0	32.7338349444	13.0805767829	19.6532581614	2.50247641886	1.28188367643	0.23207607869383093	0.05605319139859437	3.6995106323072284
12716	cosine	24.0	22.0	4.0	10321.851292936564	779.2325218246735	92.0	76.0	11992.5453533	8697.97948681	3294.56586652	1.37877369928	1.08354614104	0.4842958010525408	0.00045740269234593794	0.030188577694831905
12717	cosine	24.0	14.0	12.0	45.09535801375932	9.155216762305887	90.0	58.0	70.0263687353	22.9589594476	47.0674092878	3.05006718163	1.26063278389	0.5267758611621877	0.0001552877651488889	0.010248992499826668
12719	cosine	24.0	8.0	6.0	4.892550691319812	0.11283408312920179	84.0	92.0	5.3212921774	4.78009418412	0.541197993272	1.11321910666	1.00707352889	0.1731361222001596	0.11795090932869162	7.784760015693647
12720	cosine	24.0	6.0	4.0	4.743893420239133	0.010746955627323992	78.0	48.0	4.79540173132	4.74157110792	0.0538306234033	1.0113529086	1.0	0.33755134009411675	0.010419699107632236	0.6877001411037276
12721	cosine	24.0	22.0	0.0	59.68375697879728	13.064408637238287	62.0	76.0	97.6532053542	42.3772262673	55.2759790869	2.30437935551	1.22920053051	0.2657116026281034	0.03445070895729853	2.273746791181703
12722	cosine	24.0	2.0	4.0	824.5291834324516	109.73752840688454	62.0	92.0	1093.98644623	678.537699869	415.448746362	1.61227069099	1.20118658013	0.27628104606408443	0.02928387041000692	1.9327354470604567
12723	cosine	24.0	6.0	12.0	11855.037676711196	598.3228321553395	76.0	86.0	12980.3421446	10854.540923	2125.80122155	1.1958444154	1.08328389165	0.2794193183146401	0.027879860704156465	1.8400708064743267
12724	cosine	24.0	12.0	8.0	14.207466434565625	1.0997473945065743	70.0	80.0	18.2556139553	12.8940701506	5.36154380477	1.41581469173	1.03778931876	0.4835456804902441	0.0004658785759889497	0.030747986015270682
12725	cosine	24.0	16.0	14.0	25.634402775661645	3.894819784819591	88.0	62.0	36.3795346246	18.8224455176	17.5570891071	1.9327740697	1.14109209317	0.3173972005106735	0.014893695995628085	0.9829839357114536
12726	cosine	24.0	8.0	6.0	4.9416370357929225	0.36822051265790623	58.0	94.0	6.21715789262	4.75190265582	1.46525523681	1.30835127378	1.01207399961	0.23944357325553983	0.05058223589567321	3.338427569114432
12727	cosine	24.0	2.0	20.0	126.27940853155059	13.945635685168375	74.0	92.0	151.067760269	90.7695711133	60.2981891558	1.66429959309	1.10367596407	0.45593165617529463	0.0009002267306869742	0.059414964225340296
12728	cosine	24.0	10.0	18.0	213.0474815827599	51.40380785199123	58.0	88.0	373.876499306	144.981206669	228.895292637	2.57879285113	1.35721229046	0.598214483155779	2.107333780564766e-05	0.0013908402951727456
12729	cosine	24.0	20.0	4.0	262.30999458687523	38.17327726828605	90.0	76.0	412.190290677	219.618078955	192.572211721	1.87685045164	1.10706476387	0.47343354801899074	0.0005952777123053525	0.03928832901215326
12730	cosine	24.0	16.0	20.0	6.336271661619604	0.7156353506478547	84.0	92.0	9.52666840831	5.72114743492	3.80552097339	1.66516743655	1.03113549339	0.2794419828171161	0.027869928627522758	1.8394152894165021
12731	cosine	24.0	12.0	0.0	4.753008408389732	0.0548513661299782	84.0	48.0	5.01606631917	4.74157110792	0.274495211252	1.05789119366	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300165
12732	cosine	24.0	18.0	16.0	74.16465478298134	21.43102860003636	90.0	86.0	125.955882801	45.4838240884	80.4720587129	2.76924566757	1.50286477298	0.5287599580583141	0.00014735922665772756	0.00972570895941002
12734	cosine	24.0	0.0	14.0	35.31922881559626	8.517345134918004	72.0	90.0	54.2342257481	22.9928289003	31.2413968478	2.35874524111	1.26274853781	0.5778134463753842	3.8152317413291936e-05	0.0025180529492772677
12735	cosine	24.0	22.0	20.0	17.35427165433381	1.8720517496817588	56.0	58.0	24.7292689498	15.9700798419	8.75918910793	1.54847497287	1.02833465404	0.14023667916483235	0.1685119013514536	11.121785489195938
12736	cosine	24.0	12.0	18.0	4.953888025868469	0.5632769553453305	56.0	90.0	7.55517856702	4.74157110792	2.8136074591	1.59339138759	1.00722305212	0.1978141420187362	0.0878301350644845	5.796788914255977
12737	cosine	24.0	18.0	16.0	4.750877581675056	0.04463228020101508	90.0	48.0	4.96492647802	4.74157110792	0.2233553701	1.04710577254	1.0	0.281796649958458	0.02685400529940493	1.7723643497607255
12738	cosine	24.0	8.0	6.0	10.21543149163486	1.1586041425118399	80.0	48.0	13.2091855969	8.7291913809	4.479994216	1.51321984139	1.06687072312	0.19523860588528633	0.09067556890797257	5.984587547926189
12739	cosine	24.0	20.0	8.0	16.194586942818777	2.2183079274126007	66.0	62.0	21.5508715364	11.1588772266	10.3919943098	1.93127597865	1.05786084668	0.33397250286610974	0.01111599587008164	0.7336557274253883
12740	cosine	24.0	18.0	20.0	4.811777749691455	0.17045468359677607	66.0	48.0	5.40536528185	4.74157110792	0.663794173932	1.13999456274	1.00862722976	0.33723796578252024	0.010479112453893248	0.6916214219569544
12741	cosine	24.0	10.0	12.0	855.033482645812	74.79859021522644	78.0	66.0	966.511539743	711.029048159	255.482491584	1.35931371896	1.14030453992	0.39118652609137444	0.003702399845324325	0.24435838979140545
12742	cosine	24.0	16.0	0.0	199.55244861501998	43.691071078613746	62.0	76.0	334.191008464	123.859177067	210.331831397	2.69815298615	1.35552363956	0.546184960957768	9.230690864919054e-05	0.006092255970846575
12743	cosine	24.0	10.0	0.0	4.744462064788374	0.01386454207752208	58.0	48.0	4.81095407274	4.74157110792	0.0693829648191	1.01463290611	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300165
12744	cosine	24.0	18.0	20.0	8.251956841219528	0.254873496377409	64.0	70.0	8.5812458709	7.54560080084	1.03564507006	1.13725150553	1.03815106369	0.27730269999245083	0.028820490082893963	1.9021523454710016
12745	cosine	24.0	8.0	14.0	37.18100886915884	9.299075647257476	80.0	64.0	59.405993761	19.2564553355	40.1495384256	3.08499112252	1.31006945886	0.46889278108144883	0.0006635662708367486	0.04379537387522541
12746	cosine	24.0	18.0	20.0	24.054981485510456	6.315669895607491	56.0	76.0	37.5627480744	13.3401924445	24.2225556298	2.815757586	1.50347843181	0.28049054928850214	0.02741363646522646	1.8093000067049463
12747	cosine	24.0	22.0	0.0	63.01066265227641	6.994225219807655	70.0	74.0	75.2223001861	48.4836386063	26.7386615798	1.55149865704	1.21269770949	0.41626344273655386	0.002187709194618986	0.14438880684485308
12748	cosine	24.0	0.0	4.0	5.167680048061413	0.7230829111906126	94.0	92.0	8.59301659413	4.85809138009	3.73492521404	1.76880505569	1.01682639231	0.2541785623789577	0.040919829260890266	2.7007087312187577
12750	cosine	24.0	4.0	16.0	19.731047501237903	5.847458585351016	56.0	64.0	35.4571035358	14.3976086075	21.0594949283	2.46270783589	1.468995762	0.5000540745148393	0.0003092403561969335	0.02040986350899761
12751	cosine	24.0	18.0	14.0	44.86088001806619	13.274635948516762	90.0	92.0	77.7680343197	15.7587868831	62.0092474366	4.93489980521	1.48491807185	0.4293932179707125	0.0016430090548121858	0.10843859761760426
12752	cosine	24.0	10.0	12.0	4.893576282616288	0.5435745171049926	90.0	48.0	7.36990014222	4.74157110792	2.6283290343	1.55431606412	1.0	0.19137849791989267	0.09506746201760319	6.27445249316181
12753	cosine	24.0	20.0	16.0	53.09555951769869	7.057801822066218	92.0	50.0	68.9438847053	44.4107608966	24.5331238087	1.55241394908	1.11721178941	0.3204686188774345	0.014120113750403479	0.9319275075266296
12754	cosine	24.0	12.0	14.0	76.89912610044166	13.92991688982345	92.0	86.0	129.567352416	57.9255677829	71.6417846336	2.23679037385	1.14512207056	0.3204860134343379	0.014115833190008366	0.9316449905405522
12755	cosine	24.0	10.0	16.0	42.39222938846805	8.71602740611839	66.0	94.0	60.0221410937	22.7028128667	37.319328227	2.64381957628	1.22073155151	0.2857315384715079	0.025225367793130095	1.6648742743465863
12756	cosine	24.0	6.0	22.0	81.57104579932938	21.38169126918748	56.0	94.0	136.116743304	41.5868495937	94.5298937108	3.2730717675	1.3972819949	0.24177284024512205	0.04894394450731348	3.2303003374826895
12757	cosine	24.0	4.0	22.0	863.3655789290566	188.45030808450767	52.0	94.0	1245.88204532	533.855281278	712.026764041	2.33374490992	1.21801028605	0.4293932179707125	0.0016430090548121858	0.10843859761760426
12758	cosine	24.0	4.0	2.0	14.423705731046974	3.014501436654559	76.0	88.0	21.412126138	8.86540137675	12.5467247612	2.41524610427	1.23069962941	0.2173410895704131	0.0683859475317161	4.5134725370932625
12759	cosine	24.0	14.0	20.0	177.49373874053558	39.42143150162253	58.0	68.0	254.389892019	113.469416787	140.920475232	2.24192473375	1.53301888488	0.4954537130431298	0.00034706964223692746	0.022906596387637212
12760	cosine	24.0	2.0	4.0	13.987921636170475	3.3750684470171093	66.0	90.0	24.2411400942	9.1820486635	15.0590914307	2.64005789803	1.40167470951	0.15840113307674175	0.139090076569109	9.179945053561193
12761	cosine	24.0	0.0	22.0	45.89436672765178	11.204619249969424	56.0	88.0	83.2279645986	28.5978805629	54.6300840357	2.91028436235	1.36506891116	0.4236309372982628	0.0018647196863375262	0.12307149929827674
12762	cosine	24.0	22.0	20.0	11.901615658078612	2.1858615725639767	58.0	90.0	16.2180665738	7.42896611008	8.78910046369	2.18308528178	1.29928015075	0.23944357325553983	0.05058223589567321	3.338427569114432
12763	cosine	24.0	14.0	12.0	54.054128238051014	9.464070896482983	90.0	94.0	83.593960556	39.7986192884	43.7953412676	2.10042363405	1.25900065345	0.3425884971194647	0.009504204798824281	0.6272775167224026
12764	cosine	24.0	20.0	22.0	5.248357425281847	0.11003021530791646	92.0	94.0	5.65521642508	5.01014684346	0.645069581625	1.12875262977	1.0123821475	0.28364854062579337	0.02607689362942387	1.7210749795419755
12765	cosine	24.0	0.0	22.0	4.865609258110564	0.14302164992755548	74.0	94.0	5.34861694542	4.76582957683	0.58278736859	1.12228455911	1.00608294319	0.28364854062579337	0.02607689362942387	1.7210749795419755
12766	cosine	24.0	8.0	6.0	4.793983584658137	0.20262132797169388	86.0	92.0	5.76535045455	4.74196752584	1.02338292872	1.21581398927	1.00164980315	0.273092480478884	0.030770024034279506	2.0308215862624475
12767	cosine	24.0	16.0	18.0	6.373566309950735	0.19380244756140994	60.0	68.0	6.5720840301	5.88761473293	0.684469297173	1.11625578918	1.03309836354	0.3302872341947668	0.01187494246912197	0.78374620296205
12768	cosine	24.0	0.0	2.0	166.80054557826796	29.47280490835955	72.0	76.0	220.346113439	107.426411124	112.919702315	2.05113538778	1.27321090144	0.4236309372982628	0.0018647196863375262	0.12307149929827674
12769	cosine	24.0	10.0	8.0	37.11116789629933	7.510880981825587	58.0	80.0	49.6429496551	20.9743884606	28.6685611945	2.36683657063	1.17901319928	0.37942596992800925	0.004694491835707916	0.3098364611567225
12770	cosine	24.0	2.0	10.0	6.749624441497332	0.9624685329018458	74.0	82.0	10.1942265288	5.66526353738	4.52896299138	1.79942671007	1.09822679754	0.44573342098338953	0.001138513936955571	0.07514191983906768
12771	cosine	24.0	18.0	16.0	42.79985670433814	7.139476112166854	66.0	80.0	52.7946218672	26.9623721582	25.8322497089	1.95808519953	1.22504878988	0.35127409801076814	0.008090044838256295	0.5339429593249155
12772	cosine	24.0	14.0	20.0	114.81364760778577	27.4077252399786	62.0	92.0	168.532327036	49.2597957558	119.27253128	3.42129569256	1.41811010124	0.5761943181316399	3.996081409096288e-05	0.00263741373000355
12773	cosine	24.0	14.0	2.0	1304.1224367040647	274.1688395510697	62.0	92.0	1971.97764571	913.53733859	1058.44030712	2.15861745591	1.33000103084	0.6299207850261125	8.072873353483081e-06	0.0005328096413298834
12774	cosine	24.0	22.0	10.0	26.94843224682154	3.9234841851109294	70.0	58.0	38.5667339929	20.597597462	17.9691365309	1.87238992625	1.17441189205	0.44407332798680527	0.0011823697179425112	0.07803640138420574
12775	cosine	24.0	6.0	2.0	35.01466794868006	9.925495719345493	54.0	94.0	64.3791001346	21.3658876691	43.0132124655	3.01317226466	1.52501568702	0.25002703725741965	0.04347701138065798	2.8694827511234267
12776	cosine	24.0	18.0	4.0	424.24022490544627	48.261671527354004	92.0	52.0	572.055119835	333.155075266	238.900044569	1.71708361152	1.12609785557	0.6103312415403087	1.468242546055867e-05	0.0009690400803968722
12777	cosine	24.0	10.0	16.0	95.80681098379078	18.020674070175776	80.0	90.0	132.572786098	67.9477866101	64.6249994883	1.95109793435	1.3454038515	0.505525029603437	0.0002692544206654216	0.017770791763917826
12778	cosine	24.0	14.0	20.0	151.2138290628911	22.001565659660177	76.0	68.0	209.51191383	111.990132201	97.5217816292	1.87080691587	1.21337605326	0.42205316296266615	0.0019299973647081317	0.1273798260707367
12779	cosine	24.0	18.0	14.0	358.2621596455021	76.59953024607981	68.0	60.0	515.364130012	237.173368303	278.190761709	2.17294266089	1.35763405579	0.7083153082764745	6.19997998315922e-07	4.091986788885085e-05
12780	cosine	24.0	22.0	0.0	40.211072308002976	4.675307391809916	90.0	80.0	51.4206307145	31.7715388259	19.6490918886	1.61844948701	1.1634163803	0.31311851887262904	0.016031910355278088	1.0581060834483538
12781	cosine	24.0	6.0	8.0	9.470551617053857	0.8945158106404683	78.0	58.0	12.3185124816	7.78569910907	4.5328133725	1.58219734786	1.05317447168	0.224708584132122	0.06198051021301793	4.090713674059184
12782	cosine	24.0	22.0	4.0	5.649508708743439	0.2131570657762459	94.0	92.0	6.46305159787	5.24428709265	1.21876450522	1.23239850979	1.01396485206	0.34865261288220245	0.00849599441162096	0.5607356311669833
12783	cosine	24.0	16.0	2.0	151.9470684993517	41.212338332109596	64.0	92.0	266.147219826	85.1648209265	180.9823989	3.12508400688	1.46399090769	0.49270033812491515	0.00037172395509494575	0.024533781036266418
12784	cosine	24.0	2.0	14.0	4.74177131376324	0.0009601534897955126	50.0	48.0	4.74637604814	4.74157110792	0.00480494021591	1.00101336458	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173
12786	cosine	24.0	6.0	8.0	87.10869548270527	15.440990281466526	90.0	80.0	127.147828712	65.4972245106	61.6506042017	1.94127048378	1.24554609141	0.26154605694066657	0.03668290960514206	2.421072033939376
12787	cosine	24.0	6.0	8.0	560.9338680263353	104.59025320294359	76.0	80.0	754.975784505	406.863354342	348.112430163	1.85560035439	1.43545515	0.3352210025577558	0.010868624632020605	0.7173292257133599
12788	cosine	24.0	2.0	0.0	2220.2589976647196	230.00843695673393	76.0	70.0	2591.51512578	1625.99512353	965.520002252	1.59380252024	1.14523326212	0.34690125898669055	0.008777060882666393	0.5792860182559819
12789	cosine	24.0	22.0	4.0	93.27186348140195	22.168329076008373	66.0	92.0	134.494469203	44.5069342231	89.9875349795	3.02187673787	1.34681095292	0.3559926678902488	0.0074021542409467705	0.48854217990248683
12790	cosine	24.0	20.0	6.0	179.1259956824135	26.507256254341737	92.0	56.0	237.568511471	123.191464921	114.37704655	1.92844943944	1.20559183128	0.424934082855063	0.0018123247756937882	0.11961343519579003
12791	cosine	24.0	16.0	4.0	467.8215283584923	76.0442516873634	90.0	94.0	577.19703452	296.596250541	280.60078398	1.94606989626	1.27113525569	0.29414945559696426	0.022017809811881017	1.4531754475841472
12793	cosine	24.0	16.0	20.0	5.26680143572663	0.5470105427699808	88.0	92.0	6.83320029245	4.8622961215	1.97090417096	1.40534433151	1.06868336918	0.3382718739365089	0.01028420398543131	0.6787574630384664
12794	cosine	24.0	14.0	18.0	905.3318998974352	104.8971751799704	78.0	68.0	1187.19552194	724.131733318	463.063788625	1.63947451454	1.13688079046	0.5688542631235934	4.9224122923592646e-05	0.0032487921129571145
12795	cosine	24.0	16.0	14.0	4.842643718792156	0.24332072250972694	70.0	48.0	5.85582650333	4.74157110792	1.11425539541	1.23499708642	1.01232736774	0.3436330465994936	0.009323418497132165	0.6153456208107229
12796	cosine	24.0	4.0	2.0	17.971146054289314	1.9225838058807183	52.0	94.0	22.2678344553	13.0776722103	9.19016224504	1.7027368554	1.09381368147	0.23944357325553983	0.05058223589567321	3.338427569114432
12797	cosine	24.0	20.0	4.0	4.887674664768194	0.412272858773235	92.0	48.0	6.62165100918	4.74157110792	1.88007990125	1.39650990325	1.0	0.4536529351413655	0.0009490984288953224	0.06264049630709127
12798	cosine	24.0	20.0	18.0	49.801667559768894	5.60616142647203	80.0	90.0	63.6827917663	39.2880861228	24.3947056435	1.62091865629	1.16391618686	0.3100158702662392	0.016903200710028324	1.1156112468618695
12799	cosine	24.0	16.0	2.0	94.72408498277163	17.742925465231608	86.0	50.0	136.083738824	53.2174867021	82.8662521219	2.5571244953	1.21035616379	0.5588839656342321	6.508730039328347e-05	0.004295761825956709
12800	cosine	24.0	20.0	0.0	334.23013738527004	50.32022566932864	92.0	48.0	461.910815327	264.345857119	197.564958208	1.74737300732	1.26951158184	0.44573342098338953	0.001138513936955571	0.07514191983906768
12801	cosine	24.0	0.0	18.0	273.42708717609247	81.94945059216121	48.0	90.0	435.608447477	113.640933189	321.967514289	3.83320019692	1.55882467242	0.769903181698582	6.792676653814427e-08	4.483166591517522e-06
12802	cosine	24.0	18.0	20.0	4.817192705747896	0.19885853117904526	80.0	92.0	5.69381100765	4.74212591912	0.951685088529	1.20068743529	1.00241371927	0.28049054928850214	0.02741363646522646	1.8093000067049463
12803	cosine	24.0	10.0	2.0	4.765670793627362	0.08233200631820743	58.0	48.0	5.09916171351	4.74157110792	0.357590605591	1.07541605882	1.0	0.3466743492858496	0.008814066544582961	0.5817283919424754
12804	cosine	24.0	2.0	22.0	5.492796751780456	0.9261798656608463	74.0	50.0	9.06753165576	4.75727025592	4.31026139984	1.90603669079	1.00934530792	0.2206120916977232	0.06548169886148832	4.321792124858229
12806	cosine	24.0	18.0	10.0	4.747674333933348	0.021916252605527264	66.0	48.0	4.8439122082	4.74157110792	0.102341100282	1.02158379532	1.0	0.3453831926611677	0.00902724939865218	0.5957984603110439
12807	cosine	24.0	22.0	8.0	116.92452687130795	19.116241429004113	92.0	56.0	175.882132403	89.9022306432	85.9799017602	1.95637117283	1.25736563595	0.3296902366978937	0.01200202793833976	0.7921338439304242
12808	cosine	24.0	10.0	14.0	4.7804543495948595	0.13508662761888499	82.0	48.0	5.38767638208	4.74157110792	0.64610527416	1.13626396387	1.0	0.35957325998039597	0.006915094335486158	0.4563962261420864
12809	cosine	24.0	22.0	20.0	71.89908644477453	10.844959864973015	94.0	68.0	90.3820532026	47.3362288268	43.0458243759	1.90936319692	1.18865653901	0.5341433557238966	0.00012771492236907548	0.008429184876358981
12810	cosine	24.0	18.0	22.0	4.765761753781739	0.11208964133313482	66.0	48.0	5.30316341874	4.74157110792	0.561592310818	1.11844013261	1.0	0.37595047644835583	0.005029963389630352	0.33197758371560326
12812	cosine	24.0	8.0	10.0	5.331209583923076	1.4147300471056863	52.0	92.0	11.1174637432	4.75277026382	6.3646934794	2.33915445648	1.00951387644	0.147617557015613	0.15610586918320085	10.302987366091257
12813	cosine	24.0	18.0	20.0	4.760184163434409	0.08765671150221338	90.0	48.0	5.18050499589	4.74157110792	0.438933887974	1.0925714026	1.0	0.20108311560592998	0.0843151859444577	5.564802272334208
12814	cosine	24.0	16.0	20.0	342.22936891015706	90.78153814581117	62.0	94.0	596.900386494	207.830438	389.069948494	2.87205470112	1.40091884074	0.7477601107140138	1.5343595121651566e-07	1.0126772780290034e-05
12815	cosine	24.0	16.0	22.0	195.40310507862182	75.71963327002337	62.0	92.0	368.480905491	64.4116965258	304.069208965	5.72071417717	1.99984729954	0.5956526475838526	2.272733161405498e-05	0.0015000038865276286
12816	cosine	24.0	14.0	22.0	234.10184513469548	51.607182623501565	86.0	94.0	321.228402123	151.628641335	169.599760788	2.11852061256	1.40166593996	0.6250675931435491	9.377380133857909e-06	0.000618907088834622
12817	cosine	24.0	14.0	20.0	4535.903842921987	854.773065656103	62.0	92.0	5795.27988917	2521.64306869	3273.63682048	2.29821577888	1.18320970125	0.39708297642381535	0.0032795668636400347	0.2164514130002423
12819	cosine	24.0	12.0	8.0	502.99407889393365	121.37400486361805	60.0	92.0	674.941626063	143.587025919	531.354600145	4.70057529046	1.3000117982	0.30038443788030317	0.01987023624788583	1.3114355923604648
